no;farm_output;agri_land;tot_lab;tot_asset;LFA;hired_lab;rented_land;debt_asset;costs;subs;region;milkprice;price_ind;T
250;293074.281;68;10750;643900.2864;1;0;0.632352941;0;210344.7188;160.8152874;C;364.6303314;80.2800242;2
251;43274.12616;14;4740;123875.8328;0;0;0;0;20458.59031;31.24411297;C;335.3202522;80.2800242;2
252;32166.94991;11.5;2800;98046.71956;1;0;0.391304348;0;21600.84567;0;A;295.3370884;80.2800242;2
253;52739.8026;17;7200;173512.3152;1;0;0.529411765;0.085267586;27392.00186;285.7794867;D;304.6963083;80.2800242;2
254;32079.78769;10.1;4412;138925.5939;1;0;0;0;26515.86957;2.815063644;A;349.6860281;80.2800242;2
255;56649.27739;28.75;2700;147667.5618;1;0;0.47826087;0;53482.5855;0;C;337.2147904;80.2800242;2
256;28221.51924;12;4350;80926.09604;1;0;1;0;17187.34221;60.7524419;C;330.7982972;80.2800242;2
257;13613.36801;4.44;2210;84458.86089;1;0;0.112612613;0;5452.521716;164.1957889;C;287.8275966;80.2800242;2
258;42860.80341;10.5;2922;158632.6767;1;0.079397673;0;0.038438385;29013.21143;0;A;347.1468061;80.2800242;2
259;84619.54929;22.5;5200;299545.0305;1;0;0.266666667;0;38466.95431;220.3288559;B;327.6950758;80.2800242;2
260;80405.66579;17.05;4072;333618.1097;0;0;0;0;41533.49171;0;A;349.5171201;80.2800242;2
261;17223.39569;4.98;2610;115129.8144;0;0;0.401606426;0;12475.50839;43.91742787;B;286.8072359;80.2800242;2
262;35226.28214;4.5;3759;129610.8756;1;0;0;0;13259.40054;11.34045582;A;272.6652451;80.2800242;2
263;24868.03667;12.75;2580;165335.053;0;0;0.490196078;0;11265.94625;0;B;315.2063815;80.2800242;2
264;39985.64894;8;4800;71400.45259;1;0;0;0.025710729;21411.70955;353.3504789;D;315.5407493;80.2800242;2
265;38683.17614;9.65;3924;221343.5815;1;0;0;0.041479013;22366.60805;0;A;316.9648765;80.2800242;2
266;19517.97268;8;4191;89506.81841;1;0;0;0;15129.99863;0;A;298.5195864;80.2800242;2
267;79657.8995;18;2790;249614.8394;1;0;0.666666667;0;52689.60101;0;C;367.5249549;80.2800242;2
268;35677.96298;9.6;4782;152782.9998;1;0;0;0;32504.94068;4.715908302;A;321.0767216;80.2800242;2
269;25557.34347;9.6;2210;116232.8477;1;0;0;0;9575.752545;151.8811047;B;312.8501032;80.2800242;2
270;29098.29864;5.8;4561;111304.0237;1;0;0;0;20315.95046;1.885420611;A;368.7610013;80.2800242;2
271;33003.3671;8.1;3208;131509.3142;1;0;0.12345679;0;24222.71325;0;A;336.3736026;80.2800242;2
272;27619.74145;2.2;5306;92589.21241;1;0;0;0;7686.617071;10.67033798;A;265.7934903;80.2800242;2
273;24910.22408;17;7290;56904.02274;1;0.012345679;0.235294118;0;16990.86947;157.1499853;D;321.4821801;80.2800242;2
274;29598.30437;7;2570;132664.5432;1;0;0;0;24594.41713;0;A;348.3266769;80.2800242;2
275;37664.62537;11.53;2103;161506.2782;0;0;0;0;20912.79924;4.299565706;A;304.7371251;80.2800242;2
276;15058.31489;7;2350;37501.0224;1;0;0.714285714;0;6423.998048;104.1470432;C;324.1004296;80.2800242;2
277;59439.26287;18;3500;187811.8414;1;0;0;0;48771.99014;0;A;366.4043969;80.2800242;2
278;61784.16268;15.92;3779;222533.0372;1;0;0;0;29797.81685;4.533536493;A;357.7431609;80.2800242;2
279;87890.43492;4.35;4325;214934.3153;1;0;0;0;32099.87737;0;A;331.7685371;80.2800242;2
280;64426.61101;23;3880;216110.9276;1;0;0;0.111541747;37612.50254;0;A;327.4587062;80.2800242;2
281;38201.41593;8.3;5240;163782.6218;0;0.122137405;1;0;21846.74621;61.48439903;C;300.2729223;80.2800242;2
282;52820.11403;9.5;8400;119640.9974;1;0;0;0;28353.29631;483.1906457;D;305.896151;80.2800242;2
283;71096.45707;21.9;7200;230780.6325;1;0;0.639269406;0.150137243;37086.31524;292.9432815;D;326.1972804;80.2800242;2
284;50606.34299;13.55;5418;196720.6675;1;0;0;0;31204.86286;32.28174034;A;322.4687874;80.2800242;2
285;24136.18873;11.35;3092;97181.04615;0;0;0;0;17725.94522;0;A;305.5744179;80.2800242;2
286;17251.84846;6.35;3728;72241.88955;1;0;0;0;13176.85628;20.66539756;A;346.1772769;80.2800242;2
287;38085.86637;6.6;3070;85795.53097;0;0;0.545454545;0.046024467;18483.06203;22.09179705;C;328.0005019;80.2800242;2
288;42346.95695;16.11;3790;121014.9248;0;0;0;0;29002.64548;5.939484543;A;340.0780024;80.2800242;2
289;42284.49473;10.2;4518;150397.6062;1;0.001770695;0.460784314;0;22925.72363;21.44203832;B;320.8876297;80.2800242;2
290;36909.09604;23;2750;174318.2627;1;0;0.608695652;0;35097.51684;0;C;371.3540248;80.2800242;2
291;25305.05326;9.35;4631;87619.59533;1;0;0;0;26571.59145;6.081741777;A;340.9075046;80.2800242;2
292;73729.86103;17.3;4307;229622.0736;1;0;0;0;29901.78293;1.373777761;A;429.4932174;80.2800242;2
293;82052.19157;10.9;3740;212734.5726;1;0.371657754;0.688073394;0.033122827;47344.65097;307.6637424;C;358.148627;80.2800242;2
294;42368.55328;15;2240;231348.3505;1;0;0.266666667;0.087888202;29338.27007;194.4078141;B;326.8909842;80.2800242;2
295;58371.92396;31.35;5046;220169.5789;0;0;0.513556619;0;44543.10795;0.58136308;A;316.420104;80.2800242;2
296;18094.19371;4.6;5092;106739.7563;1;0;0;0;18535.06074;0;A;302.8030972;80.2800242;2
297;17269.52515;12.37;2250;56283.40764;1;0;0.485044462;0;9015.28874;88.40290656;C;289.7371168;80.2800242;2
298;38657.77424;10.5;4041;167165.2161;0;0;0;0;26911.23704;0;A;320.6357103;80.2800242;2
299;66218.90188;21.5;6000;138851.3973;1;0;0.627906977;0.247922113;38750.58012;560.1939151;D;332.3546947;80.2800242;2
300;93686.37317;16;4270;299977.7218;1;0;0;0;44859.25458;0;A;374.6844477;80.2800242;2
301;29048.81464;12.35;2770;105415.1999;1;0;0;0.005334821;28803.02965;0;A;325.2091538;80.2800242;2
302;26629.10412;14;4400;82814.86258;1;0;0;0;16723.38253;75.50660635;C;348.3177541;80.2800242;2
303;30648.18567;9.35;2921;149940.6781;0;0;0;0;20190.23329;0;A;297.8352637;80.2800242;2
304;118978.9714;29;3840;391642.6206;1;0;0;0.03186393;88711.81573;0;A;333.3275116;80.2800242;2
305;35075.64671;20.65;2850;123841.3444;1;0;0.544794189;0.176312921;22962.72004;52.95612369;C;327.670886;80.2800242;2
306;24887.05281;12.25;4643;109839.3431;1;0;0;0;24602.95294;0.446344471;A;360.5392399;80.2800242;2
307;59367.41631;21;7200;113547.1696;1;0;0.333333333;0;37049.38942;353.2126142;D;336.4432617;80.2800242;2
308;122275.9269;72;14400;316510.507;1;0;0.805555556;0;59473.85133;111.4807309;D;529.2084204;80.2800242;2
309;157529.3893;32.5;9600;308385.2067;1;0;0;0.097314348;86757.43491;503.2863886;D;339.0996271;80.2800242;2
310;21435.01078;4;4586;74487.99125;1;0;0;0;11501.03786;16.23912772;A;274.5503068;80.2800242;2
311;25741.33792;8;3183;114566.0254;1;0;0;0;20217.76894;0;A;301.9759602;80.2800242;2
312;45156.97956;25;2850;179315.0815;1;0;0;0.014283381;30562.02724;0;A;316.9344418;80.2800242;2
313;78411.64267;8.75;4044;317539.0072;1;0;0;0.132459518;37177.25424;3.749293557;A;362.1268673;80.2800242;2
314;26647.86707;12.6;3254;82559.00046;1;0;0;0;20834.88738;0;A;309.1173105;80.2800242;2
315;38786.76985;6;7200;75397.90945;0;0;0.5;0.092255265;26480.50355;824.1870675;D;430.1397528;80.2800242;2
316;239687.963;44;10600;593358.0859;0;0.094339623;0.681818182;0.050445049;173719.4551;107.1081567;D;352.3736054;80.2800242;2
317;46065.35987;26;6000;132126.328;1;0;0.076923077;0.005010729;20006.08227;123.9349815;D;291.7570737;80.2800242;2
318;25645.563;6.39;4146;108506.0499;1;0;0;0;12374.27;0;A;340.6375743;80.2800242;2
319;60366.14155;5.25;4953;114120.8273;1;0.051080153;0.857142857;0.014772704;35975.30297;555.4508973;C;324.3241135;80.2800242;2
320;44233.27811;8.18;2790;188926.9414;1;0;0.975550122;0;25328.54445;187.159112;C;346.5220179;80.2800242;2
321;58338.47578;24;4170;199843.4243;1;0;0.75;0;31052.2606;106.3167733;C;355.3754079;80.2800242;2
322;49003.72397;14.2;4230;191798.9995;1;0;0;0;36969.17311;0;A;340.9985305;80.2800242;2
323;24368.97648;7.5;3030;59154.14678;1;0;0.333333333;0;13821.34576;208.9884001;B;317.0755507;80.2800242;2
324;131394.3952;19;9600;196190.2913;1;0;0.263157895;0.054420988;72330.06186;488.57587;D;351.6395737;80.2800242;2
325;27158.17859;10.07;4014;91050.65321;0;0;0;0;22226.23344;12.98063098;A;306.8376757;80.2800242;2
326;19198.10719;16;3536;89312.97382;1;0;0;0;18038.69787;0;A;297.6341095;80.2800242;2
327;28280.03795;18.75;3100;96796.86471;1;0;1;0;16646.74045;77.76312563;C;328.6255692;80.2800242;2
328;23682.34637;10;3820;89724.66554;1;0;0;0;18798.91079;0;A;298.9121216;80.2800242;2
329;36791.25215;8.95;4295;144124.0959;1;0;0;0;34727.0671;19.54938912;A;362.2975006;80.2800242;2
330;17734.41408;6;2210;62424.32392;1;0;0.333333333;0;6834.328659;236.9345234;B;312.5032663;80.2800242;2
331;26600.86329;4.7;3740;127084.2447;0;0;0;0;16661.8055;0;A;294.6086236;80.2800242;2
332;19332.28685;6;2278;45823.19795;0;0.034240562;0;0;6310.257691;18.22573257;B;281.3067024;80.2800242;2
333;14759.3344;23;3000;50468.94619;1;0;0.869565217;0;8138.744642;120.955948;D;270.569883;82.96526769;3
334;28253.48403;13.06;2899;117811.4392;0;0;0;0;21822.70279;13.23834979;A;273.3047767;82.96526769;3
335;53459.40345;8.5;2400;47502.08899;1;0;0.058823529;0;30164.85874;453.7122679;D;333.4889396;82.96526769;3
336;59325.9912;12;2545;182428.8579;1;0;0;0.101315505;56500.35982;0;A;370.2245929;82.96526769;3
337;21146.95754;6.15;2988;85911.19745;1;0;0;0;13162.97733;0;A;303.7701678;82.96526769;3
338;18594.5312;6.28;2994;114921.7848;0;0;0;0.057116132;16179.18515;11.62407685;A;261.8796398;82.96526769;3
339;31849.011;9.19;2806;119523.3389;0;0;0;0;19894.7913;0;A;304.6696196;82.96526769;3
340;28417.1671;12.08;2779;120158.3752;0;0;0;0;24107.16826;0;A;289.3688437;82.96526769;3
341;37079.41551;15;2305;90724.38151;1;0;0.75;0;26624.57912;74.27989037;C;190.9044749;82.96526769;3
342;35887.93497;9.9;4371;114842.5936;1;0;0;0;27772.03984;3.143506332;A;341.5610461;82.96526769;3
343;102380.4413;16;4270;328189.696;1;0;0;0.073741885;50931.72758;0;A;359.3707182;82.96526769;3
344;34948.44279;12.5;3500;87790.91377;1;0;0.6;0;25895.00335;97.33227014;C;331.1204477;82.96526769;3
345;96048.50071;22.1;4129;295569.5367;1;0;0;0;62297.57471;66.35237516;A;344.593841;82.96526769;3
346;35501.58698;14.2;2385;132193.1815;1;0;0;0.113310286;29743.94194;29.67227287;A;305.5052051;82.96526769;3
347;11950.62902;12;2260;83296.81015;1;0;0;0;12383.39913;0;A;290.860817;82.96526769;3
348;71578.59881;8.75;3859;295809.2455;1;0;0;0.109380993;28235.75671;4.522657364;A;325.4427664;82.96526769;3
349;41437.48799;20;4320;178877.0355;1;0;0.45;0;24815.86897;96.05158237;C;307.9647689;82.96526769;3
350;32378.4174;6.62;3110;65946.8505;1;0;0.188821752;0.01140822;18820.69264;188.6209322;C;317.9775502;82.96526769;3
351;41558.79177;6.4;3641;111765.342;0;0;0;0;23462.31269;0;A;320.406202;82.96526769;3
352;91369.35573;15.94;4860;308320.3612;1;0.094650206;0.125470514;0.172318534;47244.86434;178.7660149;B;331.3630427;82.96526769;3
353;41855.90548;8;2400;64598.8518;1;0;0;0.012924377;24386.96598;231.062487;D;313.7948582;82.96526769;3
354;26049.09394;11.15;2809;111364.8754;0;0;0;0;19727.70238;14.45798856;A;287.322198;82.96526769;3
355;18557.74662;5;3627;69638.41952;1;0;0;0;13867.24127;24.33306754;A;306.9234071;82.96526769;3
356;20271.24622;4.2;3943;84736.54162;1;0;0;0;17454.85387;0;A;315.1009515;82.96526769;3
357;23114.36486;3.6;1849;71719.97018;1;0;0;0;5561.526037;0;A;289.6594774;82.96526769;3
358;46112.72864;14;3127;137257.445;1;0;0.571428571;0;28548.50493;0;A;321.0910902;82.96526769;3
359;50191.94031;8.65;4660;151203.6269;0;0;0.971098266;0.074284387;22467.7432;22.20845835;C;344.5205558;82.96526769;3
360;38590.79734;7;2460;156250.7867;1;0;0;0;25082.88145;0;A;293.8746805;82.96526769;3
361;37103.16658;11.36;2310;144684.715;1;0;0.264084507;0;20822.67605;138.1023338;B;300.1955378;82.96526769;3
362;36479.7969;9;2790;111795.5811;1;0.032258065;0;0;18823.68004;0;A;316.0848542;82.96526769;3
363;60008.92586;21.5;2445;253670.0566;1;0.036809816;0;0.179364056;27600.25533;0;A;340.9075809;82.96526769;3
364;27444.35791;10;3909;118867.5492;1;0;0;0;17336.90223;0;A;325.9161627;82.96526769;3
365;36480.97488;15;4800;66038.32501;1;0;0.833333333;0;31518.19317;106.6010344;D;312.8505909;82.96526769;3
366;29102.36401;12.35;2610;126286.2631;1;0;0;0.14594442;28194.81267;30.45185147;A;308.8145551;82.96526769;3
367;24249.90798;2.98;3541;93768.57928;1;0;0;0;10037.46216;0;A;285.7700195;82.96526769;3
368;29816.80414;9;2360;112146.691;1;0;0;0;19214.03484;0;A;321.9541853;82.96526769;3
369;35617.62508;15;2385;66940.89007;1;0;0.333333333;0;31747.21946;0;C;309.7395698;82.96526769;3
370;25737.66429;24;3600;64317.47327;1;0;0.6875;0;14176.57318;125.6146586;D;287.337397;82.96526769;3
371;97559.83502;12.83;4600;267387.6512;1;0;0.418550273;0.042059388;63872.05279;99.81977903;C;353.2976364;82.96526769;3
372;21980.84874;7.77;2825;93257.19314;0;0;0;0;23569.2981;0;A;301.9109657;82.96526769;3
373;27089.44907;7.3;1455;126431.0798;1;0;0.821917808;0.036729263;25994.50544;0;C;338.4320191;82.96526769;3
374;62908.39424;8.8;2300;185724.7461;1;0;0;0;42233.72015;259.048207;B;327.3069419;82.96526769;3
375;82383.90462;18.9;4206;275015.7313;0;0;0;0.060973659;45186.65958;8.808963463;A;308.0297052;82.96526769;3
376;28557.19885;14;4800;45577.19069;1;0;0.571428571;0;24639.60331;73.64960903;D;318.0151705;82.96526769;3
377;61275.65187;15;2230;254072.5205;1;0;0.266666667;0.059170986;44111.93977;0;B;317.1190335;82.96526769;3
378;23887.82602;15.69;2911;128030.0544;0;0;0;0;18097.91993;11.24785048;A;268.3626428;82.96526769;3
379;65685.82277;22;5210;206772.4638;1;0.49328215;0;0.119907649;41274.40823;59.23588404;A;328.6764757;82.96526769;3
380;35586.36004;17;2585;190965.5888;1;0;0.823529412;0.278775098;46696.57517;0;C;309.1437661;82.96526769;3
381;115124.9649;32;4800;261671.9197;1;0;0.46875;0.221072479;71079.2818;295.0750635;D;346.4134937;82.96526769;3
382;46972.92933;14.2;3979;127648.215;0;0;0;0;28739.45629;0;A;302.3249228;82.96526769;3
383;38571.40135;11.5;2315;118932.5033;1;0;0;0;37253.04919;0;C;341.1758213;82.96526769;3
384;19322.8819;6.5;2110;81733.33381;1;0;0.307692308;0;17222.92148;19.70288869;B;298.3798605;82.96526769;3
385;31875.10728;15.75;3300;87072.54579;1;0;0.571428571;0;25521.77453;65.05080711;C;328.2887251;82.96526769;3
386;28847.22929;10.54;4554;134132.3688;1;0;0;0;20961.36963;16.77773877;A;328.8462764;82.96526769;3
387;40806.30078;7.5;2400;40205.30376;1;0;0.6;0;17299.38191;30.56318662;D;358.8613151;82.96526769;3
388;52331.46339;14;4800;138135.3317;1;0;0.285714286;0;26657.43343;233.0956932;D;350.399075;82.96526769;3
389;49284.08465;14.5;2200;190280.2401;1;0;0;0;26579.1096;66.2424706;B;329.5508457;82.96526769;3
390;46688.55962;9.19;3727;166045.5652;0;0;0;0.083381695;22471.40352;0;A;317.7464415;82.96526769;3
391;20682.94466;40;1800;75602.57094;1;0;1;0;21789.33825;0;C;321.9830425;82.96526769;3
392;20193.45334;9.9;2260;78655.83268;1;0;0.202020202;0;13692.21053;184.3414207;C;305.6458541;82.96526769;3
393;49834.40529;14.9;5960;223502.9758;1;0;0.318791946;0;28311.73647;139.6723234;B;318.5879118;82.96526769;3
394;79587.26122;35;2200;301608.1969;1;0;0.428571429;0.201488848;70481.16773;0;C;382.8151093;82.96526769;3
395;18211.69051;7.5;2100;48219.57029;1;0;0.533333333;0;10028.63298;145.8831433;C;304.511711;82.96526769;3
396;42253.11976;15.44;3055;171884.8268;0;0;0;0;26647.87957;0;A;308.2067468;82.96526769;3
397;55817.56928;21;4800;101713.4674;1;0;0.333333333;0.218003087;40762.04212;162.373218;D;342.2492671;82.96526769;3
398;54096.46748;10;2300;145730.0653;1;0;0;0;28502.19239;0;A;319.2567914;82.96526769;3
399;40829.71116;25;2650;152706.6167;1;0;0;0.01489132;35555.19924;16.08543833;A;316.6377514;82.96526769;3
400;24712.27264;7.6;3389;124808.4252;1;0;0.282894737;0;17449.55933;15.49969219;A;301.3529708;82.96526769;3
401;18571.19868;7.84;2590;49431.30837;1;0;1;0;8496.51872;120.064478;C;299.6684162;82.96526769;3
402;39137.91491;14;3690;95982.93017;1;0;0;0;20657.50973;0;A;324.9045987;82.96526769;3
403;50104.31712;11.5;4420;222723.0107;1;0;0;0.048632546;55063.68798;55.68207674;C;367.9263738;82.96526769;3
404;16538.77023;3.4;3769;97151.03559;1;0;0;0;12291.26212;39.55065157;A;308.3683701;82.96526769;3
405;25627.26316;12.4;2799;93347.52288;1;0;0;0;20473.8273;0;A;325.2651956;82.96526769;3
406;22560.18252;11;4121;84261.99653;1;0;0;0;21794.30003;7.334848109;A;291.4798375;82.96526769;3
407;28605.6242;4.6;5956;116822.5385;1;0;0;0;12738.53332;0;A;293.3649117;82.96526769;3
408;12295.37923;12.46;2620;77042.39704;1;0.141221374;0;0;5632.802815;35.97437542;B;277.6836974;82.96526769;3
409;77658.04484;15.5;3600;226795.8772;1;0;0.129032258;0.124886708;49199.47041;115.8613433;D;308.9162703;82.96526769;3
410;117388.4387;48;4870;454326.7868;1;0;0;0.120751171;64025.21024;0;A;335.9858649;82.96526769;3
411;18880.79982;11.69;4345;100283.3681;1;0;0;0;14742.92001;0;A;177.3530925;82.96526769;3
412;17466.92998;7;3470;99699.57357;1;0;0.857142857;0;11015.67474;86.90381262;B;300.2148267;82.96526769;3
413;278524.225;44;8020;577906.2243;0;0.102244389;0.681818182;0.028590855;158717.6329;96.24805152;D;348.835507;82.96526769;3
414;26840.22483;11.1;4144;87757.8513;1;0;0;0;22789.63854;12.11461399;A;315.709767;82.96526769;3
415;30147.21848;10.24;3946;115409.973;0;0;0;0;22059.78181;5.628022405;A;308.5720082;82.96526769;3
416;14020.51572;9.75;1855;34232.18312;1;0;0;0.145319985;13461.1803;0;C;318.6480845;82.96526769;3
417;43786.38593;19;4300;154250.9406;1;0;0.157894737;0;26462.8513;0;C;351.2146737;82.96526769;3
418;26628.81168;6.92;4329;166824.5833;0;0;0.138728324;0;17677.83875;18.8771896;A;286.8981154;82.96526769;3
419;52270.74038;25;4800;143359.94;1;0;0.48;0.071211033;35545.83764;126.1546606;D;319.9569345;82.96526769;3
420;17367.19945;3.8;3690;85262.97402;1;0;0;0;11972.332;11.32397603;A;307.7829149;82.96526769;3
421;36414.0666;11;7200;58638.73742;1;0;0.090909091;0.088636079;35820.86589;135.3314404;D;329.1558456;82.96526769;3
422;42685.93069;18.12;3740;121767.7137;1;0;0.103200883;0;16444.10495;59.36963149;C;363.6369188;82.96526769;3
423;88798.86564;31.35;3793;255038.7399;0;0;0.513556619;0;46776.05258;0.643407729;A;352.2622742;82.96526769;3
424;24583.28914;7.4;3639;114078.4325;1;0;0;0;16823.50091;0;A;303.4885225;82.96526769;3
425;12205.77863;6.75;2300;114281.8421;0;0;0.37037037;0;6155.506574;31.30570092;B;247.8416054;82.96526769;3
426;107991.6179;25;4800;316087.4133;1;0;0.58;0.350706364;87093.04193;159.1190514;D;359.6038625;82.96526769;3
427;30845.61797;10.4;3040;127349.156;1;0.019736842;0;0;23659.27586;0;A;353.7436937;82.96526769;3
428;54873.04064;20.85;6518;203640.0796;1;0;0;0;25319.62771;7.677984203;A;304.7896382;82.96526769;3
429;32513.24975;7.23;3725;127859.6125;0;0;0;0;20819.99921;0;A;308.6656527;82.96526769;3
430;126696.5667;27;4800;304287.349;1;0;0.296296296;0.266358871;89681.54475;313.2695085;D;350.3141057;82.96526769;3
431;57286.44847;5.25;5511;126414.5788;1;0.147160225;0.857142857;0;35955.3149;487.8810533;C;337.8108451;82.96526769;3
432;15155.44248;8;2260;103374.4349;1;0;0;0;13657.58151;56.03008972;B;285.2537674;82.96526769;3
433;36631.02504;8.1;3820;129993.8083;1;0;0.12345679;0;24776.16725;11.85822005;A;345.9058492;82.96526769;3
434;41116.34029;10.75;3641;139484.6645;0;0;0.31627907;0;36895.56351;5.682679664;A;329.5606078;82.96526769;3
435;29960.56496;10.5;3370;61670.41962;1;0.047477745;0.380952381;0;15966.87811;39.64033558;B;284.2999502;82.96526769;3
436;44548.32218;14.1;3841;149070.8947;1;0;0;0;22104.74853;0;A;329.3966057;82.96526769;3
437;19715.33596;6.91;2970;67800.65745;1;0;0.1447178;0;10189.84317;139.0037372;B;280.4990628;82.96526769;3
438;47181.07423;10.7;3109;177415.1823;1;0;0;0;25442.69642;0;A;324.7628931;82.96526769;3
439;52491.36293;13;4800;122456.2902;1;0;0.769230769;0;25473.15488;209.1102057;D;438.3765162;82.96526769;3
440;26256.54716;10.4;2640;69336.51152;1;0;0;0;20657.00691;25.6137553;A;337.3676771;82.96526769;3
441;170107.9713;32.5;7200;331431.8633;1;0;0;0.060664932;114602.5653;374.6581126;D;342.4115959;82.96526769;3
442;17397.10165;10;1920;78028.79284;1;0;0;0;13579.44991;37.46011713;A;308.6771507;82.96526769;3
443;31476.73204;9.2;2469;121514.5168;1;0;0;0.150675358;24565.75323;0;A;330.5379817;82.96526769;3
444;41605.72531;8.75;2900;116450.4601;1;0;0.857142857;0;24318.1812;131.7278844;C;340.5324673;82.96526769;3
445;26917.5206;8.5;3886;106558.2849;1;0;0;0;16235.22902;0;A;293.3481896;82.96526769;3
446;44484.85345;13.5;1825;137640.9286;1;0;0.777777778;0;34977.2872;0;C;331.8997409;82.96526769;3
447;83592.75951;18.15;3681;261904.785;1;0.32599837;0;0;55269.37684;0;A;343.1265261;82.96526769;3
448;22835.76835;11.35;2053;89926.87393;0;0;0;0;17485.59333;0;A;284.0546835;82.96526769;3
449;29393.68834;7.86;2792;99838.76952;0;0;0;0;18390.55477;0;A;322.5309188;82.96526769;3
450;38448.71958;21;6000;61533.73721;1;0;0.380952381;0;22622.90458;175.5926601;D;321.8920446;82.96526769;3
451;69793.02084;17.88;4061;259790.2667;0;0;0;0;27237.27544;0;A;315.3355066;82.96526769;3
452;10375.2985;5;2310;94472.07296;1;0;0;0;6523.714466;0;B;263.0415449;82.96526769;3
453;49196.31941;13;4100;156192.2797;0;0;0;0;28074.35423;3.842063295;A;311.8303644;82.96526769;3
454;89410.02853;7.4;2185;238235.8626;1;0;0;0;54932.9732;0;A;328.0516566;82.96526769;3
455;8870.689715;8.5;2500;49606.42436;1;0;0;0;8427.33462;32.0925287;A;340.6220929;82.96526769;3
456;70516.93803;18;2818;121838.3402;1;0.059616749;0;0.094391592;49736.63067;0;A;324.4947961;82.96526769;3
457;15827.70741;13;2209;60365.28755;1;0.031235853;0.153846154;0;7199.575675;24.62861087;C;326.902141;82.96526769;3
458;8041.494956;3.25;2300;86346.43935;1;0;0.538461538;0;2473.191041;0;B;234.2073661;82.96526769;3
